user,time slot,region,ground truth,sensing traffic,prediction,BPMF,noise(pp)
83,29,17,0.0,0,0,-0.0,0.0
83,51,16,100.0,100,101,105.0,0.0
83,108,30,30.0,30,37,41.0,0.0
83,62,7,177.0,177,187,174.0,0.0
83,63,24,82.0,82,90,104.0,0.0
83,76,11,24.0,24,16,12.0,0.0
83,54,22,162.0,162,150,137.0,0.0
83,106,28,5.0,5,8,6.0,0.0
83,100,27,73.0,73,55,57.0,0.0
83,7,2,116.0,116,116,112.0,0.0
83,39,8,130.0,130,154,174.0,0.0
83,22,8,130.0,130,119,142.0,0.0
83,21,25,46.0,46,50,48.0,0.0
83,41,6,298.0,298,252,238.0,0.0
83,15,20,239.0,239,315,301.0,0.0
83,64,1,94.0,94,76,78.0,0.0
83,114,24,57.0,57,53,57.0,0.0
83,57,31,0.0,0,1,0.0,0.0
84,49,21,192.0,192,180,174.0,0.0
84,72,4,48.0,48,23,26.0,0.0
84,105,31,0.0,0,2,0.0,0.0
84,84,19,52.0,52,55,26.0,0.0
84,111,11,41.0,41,50,38.0,0.0
84,94,5,90.0,90,78,67.0,0.0
84,61,7,160.0,160,181,164.0,0.0
84,46,22,163.0,163,163,165.0,0.0
84,115,28,5.0,5,10,6.0,0.0
84,117,10,78.0,78,89,85.0,0.0
84,86,27,47.0,47,47,54.0,0.0
84,60,31,1.0,1,1,0.0,0.0
84,78,22,19.0,19,16,17.0,0.0
84,91,9,173.0,173,208,218.0,0.0
84,102,19,46.0,46,50,49.0,0.0
84,17,19,60.0,60,56,70.0,0.0
84,3,18,268.0,268,229,215.0,0.0
84,95,23,44.0,44,45,42.0,0.0
84,76,19,6.0,6,10,14.0,0.0
84,50,25,102.0,102,65,68.0,0.0
84,116,25,16.0,16,31,25.0,0.0
84,54,5,115.0,115,113,103.0,0.0
84,44,25,68.0,68,75,64.0,0.0
84,39,13,127.0,127,129,126.0,0.0
84,18,15,82.0,82,84,83.0,0.0
84,37,24,87.0,87,104,72.0,0.0
84,63,19,48.0,48,61,64.0,0.0
84,33,27,22.0,22,17,13.0,0.0
84,100,12,55.0,55,36,32.0,0.0
84,90,26,91.0,91,90,88.0,0.0
85,47,24,124.0,124,129,144.0,0.0
85,13,21,152.0,152,168,160.0,0.0
85,52,11,58.0,58,71,97.0,0.0
85,33,25,8.0,8,10,9.0,0.0
85,42,0,47.0,47,63,69.0,0.0
85,91,30,44.0,44,44,46.0,0.0
85,76,14,23.0,23,22,19.0,0.0
85,71,7,69.0,69,98,69.0,0.0
85,67,0,54.0,54,54,56.0,0.0
85,80,29,1.0,1,1,1.0,0.0
85,116,1,64.0,64,60,43.0,0.0
85,108,22,49.0,49,77,86.0,0.0
85,118,15,48.0,48,39,37.0,0.0
85,112,28,11.0,11,8,6.0,0.0
85,106,13,113.0,113,94,85.0,0.0
85,103,22,87.0,87,102,88.0,0.0
85,7,11,79.0,79,82,91.0,0.0
85,3,26,136.0,136,138,150.0,0.0
85,43,15,130.0,130,97,107.0,0.0
85,93,4,41.0,41,44,51.0,0.0
85,54,10,221.0,221,205,195.0,0.0
85,77,21,28.0,28,29,27.0,0.0
85,61,7,160.0,160,181,164.0,0.0
85,40,10,173.0,173,200,154.0,0.0
85,85,11,39.0,39,37,30.0,0.0
85,75,30,17.0,17,10,18.0,0.0
85,29,22,25.0,25,15,14.0,0.0
85,15,0,59.0,59,59,65.0,0.0
85,99,17,0.0,0,1,-0.0,0.0
85,53,26,154.0,154,126,139.0,0.0
86,112,12,31.0,31,28,19.0,0.0
86,52,27,95.0,95,78,102.0,0.0
86,72,11,27.0,27,25,27.0,0.0
86,88,22,94.0,94,87,100.0,0.0
86,82,29,2.0,2,1,3.0,0.0
86,14,15,80.0,80,103,82.0,0.0
86,118,22,49.0,49,52,60.0,0.0
86,26,31,0.0,0,0,-0.0,0.0
86,43,20,333.0,333,357,351.0,0.0
86,11,2,69.0,69,90,102.0,0.0
86,13,2,82.0,82,91,86.0,0.0
86,92,10,99.0,99,111,110.0,0.0
86,96,4,46.0,46,49,50.0,0.0
86,100,26,89.0,89,82,81.0,0.0
86,17,30,57.0,57,57,65.0,0.0
86,34,4,18.0,18,16,22.0,0.0
86,30,19,10.0,10,5,13.0,0.0
86,84,12,17.0,17,19,20.0,0.0
86,94,17,0.0,0,1,0.0,0.0
86,21,16,60.0,60,46,69.0,0.0
86,27,15,13.0,13,17,16.0,0.0
86,49,6,317.0,317,305,263.0,0.0
86,55,6,303.0,303,276,242.0,0.0
86,25,16,22.0,22,20,35.0,0.0
86,119,9,19.0,19,100,6.0,0.0
86,1,28,11.0,11,11,15.0,0.0
86,66,13,128.0,128,125,107.0,0.0
86,35,24,69.0,69,55,60.0,0.0
86,53,9,331.0,331,343,355.0,0.0
86,99,21,110.0,110,105,110.0,0.0
87,6,2,85.0,85,111,107.0,0.0
87,59,9,291.0,291,283,231.0,0.0
87,61,14,111.0,111,125,88.0,0.0
87,70,24,68.0,68,72,101.0,0.0
87,116,4,50.0,50,51,35.0,0.0
87,30,28,4.0,4,2,1.0,0.0
87,54,20,359.0,359,345,317.0,0.0
87,111,0,28.0,28,38,29.0,0.0
87,31,10,21.0,21,14,23.0,0.0
87,27,28,5.0,5,3,-0.0,0.0
87,79,13,17.0,17,18,22.0,0.0
87,104,11,57.0,57,44,47.0,0.0
87,12,2,92.0,92,84,81.0,0.0
87,42,5,107.0,107,96,125.0,0.0
87,22,7,155.0,155,136,146.0,0.0
87,91,23,44.0,44,52,43.0,0.0
87,37,30,44.0,44,40,37.0,0.0
87,13,17,0.0,0,1,0.0,0.0
87,57,3,55.0,55,54,55.0,0.0
87,101,15,58.0,58,60,56.0,0.0
87,25,2,54.0,54,54,43.0,0.0
87,83,16,11.0,11,22,27.0,0.0
87,60,19,45.0,45,59,59.0,0.0
87,33,18,29.0,29,25,26.0,0.0
87,117,18,70.0,70,61,80.0,0.0
87,24,29,5.0,5,3,3.0,0.0
87,100,10,122.0,122,110,123.0,0.0
87,85,18,102.0,102,102,76.0,0.0
87,20,28,15.0,15,16,13.0,0.0
87,77,3,4.0,4,11,8.0,0.0
88,42,21,165.0,165,155,187.0,0.0
88,82,26,38.0,38,33,37.0,0.0
88,3,17,0.0,0,1,0.0,0.0
88,115,7,66.0,66,103,102.0,0.0
88,71,10,42.0,42,95,59.0,0.0
88,48,14,105.0,105,124,117.0,0.0
88,13,5,114.0,114,99,112.0,0.0
88,53,28,12.0,12,13,14.0,0.0
88,35,31,0.0,0,0,-0.0,0.0
88,101,11,50.0,50,50,53.0,0.0
88,94,19,41.0,41,57,51.0,0.0
88,5,30,77.0,77,93,81.0,0.0
88,102,10,104.0,104,101,123.0,0.0
88,43,10,197.0,197,235,212.0,0.0
88,108,9,188.0,188,171,187.0,0.0
88,7,27,84.0,84,99,98.0,0.0
88,44,3,58.0,58,63,68.0,0.0
88,83,11,48.0,48,26,28.0,0.0
88,86,0,29.0,29,21,47.0,0.0
88,97,6,207.0,207,167,180.0,0.0
88,84,31,0.0,0,0,0.0,0.0
88,15,19,48.0,48,69,75.0,0.0
88,79,22,22.0,22,17,22.0,0.0
88,88,30,30.0,30,48,47.0,0.0
88,95,27,59.0,59,73,52.0,0.0
88,1,25,62.0,62,63,68.0,0.0
88,80,21,29.0,29,20,25.0,0.0
88,67,1,83.0,83,85,93.0,0.0
88,93,29,5.0,5,5,5.0,0.0
88,12,12,43.0,43,47,44.0,0.0
89,70,9,213.0,213,166,234.0,0.0
89,89,19,57.0,57,67,53.0,0.0
89,85,11,39.0,39,37,30.0,0.0
89,49,3,66.0,66,72,60.0,0.0
89,19,9,223.0,223,256,246.0,0.0
89,118,26,58.0,58,59,50.0,0.0
89,63,23,43.0,43,53,53.0,0.0
89,94,29,7.0,7,6,4.0,0.0
89,73,8,61.0,61,53,62.0,0.0
89,103,20,194.0,194,190,198.0,0.0
89,17,23,36.0,36,45,63.0,0.0
89,6,26,151.0,151,139,145.0,0.0
89,39,8,130.0,130,154,174.0,0.0
89,116,9,150.0,150,172,135.0,0.0
89,74,13,34.0,34,38,44.0,0.0
89,61,28,14.0,14,13,14.0,0.0
89,117,15,49.0,49,42,42.0,0.0
89,58,15,86.0,86,74,84.0,0.0
89,76,4,13.0,13,17,15.0,0.0
89,95,1,53.0,53,63,61.0,0.0
89,53,30,80.0,80,79,69.0,0.0
89,42,5,107.0,107,96,125.0,0.0
89,81,10,18.0,18,25,26.0,0.0
89,68,30,40.0,40,47,48.0,0.0
89,29,0,6.0,6,8,2.0,0.0
89,8,19,101.0,101,78,82.0,0.0
89,38,6,197.0,197,179,162.0,0.0
89,96,29,0.0,0,4,5.0,0.0
89,64,3,52.0,52,52,47.0,0.0
89,30,31,0.0,0,0,-0.0,0.0
90,34,29,2.0,2,2,-1.0,0.0
90,33,16,13.0,13,9,12.0,0.0
90,1,3,81.0,81,65,68.0,0.0
90,49,26,113.0,113,127,129.0,0.0
90,50,29,11.0,11,6,7.0,0.0
90,25,6,92.0,92,82,85.0,0.0
90,3,9,378.0,378,388,385.0,0.0
90,77,5,21.0,21,17,9.0,0.0
90,20,11,41.0,41,49,61.0,0.0
90,100,17,0.0,0,1,0.0,0.0
90,7,23,68.0,68,74,75.0,0.0
90,53,29,6.0,6,6,5.0,0.0
90,54,11,61.0,61,75,77.0,0.0
90,42,3,60.0,60,49,68.0,0.0
90,107,20,174.0,174,166,200.0,0.0
90,102,27,67.0,67,53,56.0,0.0
90,92,31,0.0,0,0,-0.0,0.0
90,48,23,63.0,63,68,74.0,0.0
90,5,28,20.0,20,15,17.0,0.0
90,119,14,5.0,5,31,-3.0,0.0
90,60,14,86.0,86,115,85.0,0.0
90,84,16,28.0,28,27,28.0,0.0
90,73,3,20.0,20,33,16.0,0.0
90,75,31,0.0,0,0,-0.0,0.0
90,117,21,90.0,90,78,74.0,0.0
90,11,6,253.0,253,263,283.0,0.0
90,4,11,74.0,74,85,102.0,0.0
90,19,27,82.0,82,99,64.0,0.0
90,78,6,37.0,37,25,34.0,0.0
90,71,23,11.0,11,30,22.0,0.0
91,29,20,25.0,25,38,31.0,0.0
91,33,27,22.0,22,17,13.0,0.0
91,48,23,63.0,63,68,74.0,0.0
91,7,2,116.0,116,116,112.0,0.0
91,55,0,61.0,61,70,63.0,0.0
91,110,1,44.0,44,51,49.0,0.0
91,57,22,150.0,150,118,127.0,0.0
91,62,21,151.0,151,149,140.0,0.0
91,21,25,46.0,46,50,48.0,0.0
91,106,4,56.0,56,38,51.0,0.0
91,27,13,31.0,31,26,27.0,0.0
91,80,8,18.0,18,17,29.0,0.0
91,14,7,198.0,198,223,184.0,0.0
91,69,24,98.0,98,79,86.0,0.0
91,66,22,120.0,120,119,99.0,0.0
91,12,17,1.0,1,1,0.0,0.0
91,67,20,247.0,247,276,294.0,0.0
91,109,26,57.0,57,67,66.0,0.0
91,108,8,122.0,122,116,125.0,0.0
91,98,5,70.0,70,79,70.0,0.0
91,91,1,55.0,55,59,73.0,0.0
91,94,22,102.0,102,112,87.0,0.0
91,71,26,40.0,40,97,41.0,0.0
91,51,18,191.0,191,232,217.0,0.0
91,41,10,166.0,166,217,176.0,0.0
91,35,30,23.0,23,23,32.0,0.0
91,119,29,0.0,0,2,1.0,0.0
91,76,11,24.0,24,16,12.0,0.0
91,116,30,27.0,27,32,26.0,0.0
91,40,7,122.0,122,168,176.0,0.0
92,92,26,78.0,78,83,72.0,0.0
92,78,30,5.0,5,6,8.0,0.0
92,36,10,82.0,82,86,95.0,0.0
92,35,21,93.0,93,82,87.0,0.0
92,67,7,131.0,131,125,191.0,0.0
92,42,25,88.0,88,79,67.0,0.0
92,47,12,49.0,49,50,52.0,0.0
92,16,22,136.0,136,132,118.0,0.0
92,8,22,170.0,170,152,161.0,0.0
92,82,19,32.0,32,27,21.0,0.0
92,56,25,62.0,62,63,56.0,0.0
92,68,13,101.0,101,99,115.0,0.0
92,14,25,46.0,46,47,51.0,0.0
92,105,10,129.0,129,103,111.0,0.0
92,93,3,26.0,26,27,36.0,0.0
92,12,20,254.0,254,277,280.0,0.0
92,19,20,281.0,281,313,257.0,0.0
92,21,17,0.0,0,0,0.0,0.0
92,43,19,84.0,84,100,75.0,0.0
92,53,25,71.0,71,70,69.0,0.0
92,27,5,41.0,41,22,14.0,0.0
92,108,1,60.0,60,51,61.0,0.0
92,32,28,2.0,2,2,3.0,0.0
92,119,12,2.0,2,16,2.0,0.0
92,45,25,92.0,92,69,69.0,0.0
92,80,7,13.0,13,15,26.0,0.0
92,95,28,13.0,13,12,10.0,0.0
92,97,5,103.0,103,80,76.0,0.0
92,64,20,229.0,229,258,260.0,0.0
92,1,26,142.0,142,137,140.0,0.0
93,56,2,88.0,88,94,83.0,0.0
93,94,16,63.0,63,47,53.0,0.0
93,92,13,123.0,123,107,88.0,0.0
93,80,8,18.0,18,17,29.0,0.0
93,64,7,152.0,152,175,160.0,0.0
93,52,1,108.0,108,116,121.0,0.0
93,17,1,114.0,114,101,96.0,0.0
93,70,1,111.0,111,90,77.0,0.0
93,69,9,215.0,215,219,208.0,0.0
93,4,23,69.0,69,71,83.0,0.0
93,117,4,46.0,46,46,35.0,0.0
93,25,24,25.0,25,36,53.0,0.0
93,36,6,108.0,108,120,134.0,0.0
93,71,1,64.0,64,82,27.0,0.0
93,26,18,37.0,37,38,41.0,0.0
93,33,31,0.0,0,0,0.0,0.0
93,7,28,13.0,13,15,16.0,0.0
93,65,24,85.0,85,86,105.0,0.0
93,46,29,4.0,4,8,6.0,0.0
93,88,20,284.0,284,288,232.0,0.0
93,93,27,62.0,62,65,58.0,0.0
93,107,23,36.0,36,34,38.0,0.0
93,49,25,66.0,66,66,61.0,0.0
93,16,10,187.0,187,174,163.0,0.0
93,110,29,5.0,5,4,3.0,0.0
93,24,15,37.0,37,43,47.0,0.0
93,79,24,11.0,11,11,18.0,0.0
93,38,28,17.0,17,15,8.0,0.0
93,105,24,94.0,94,76,80.0,0.0
93,57,3,55.0,55,54,55.0,0.0
94,10,18,137.0,137,141,173.0,0.0
94,29,21,21.0,21,22,19.0,0.0
94,50,6,357.0,357,310,291.0,0.0
94,117,20,151.0,151,140,142.0,0.0
94,54,21,173.0,173,164,170.0,0.0
94,80,23,10.0,10,6,6.0,0.0
94,96,27,49.0,49,71,56.0,0.0
94,3,26,136.0,136,138,150.0,0.0
94,18,25,48.0,48,57,49.0,0.0
94,78,0,8.0,8,8,5.0,0.0
94,36,14,49.0,49,58,59.0,0.0
94,90,3,30.0,30,38,45.0,0.0
94,103,21,95.0,95,94,104.0,0.0
94,39,5,85.0,85,68,94.0,0.0
94,83,7,27.0,27,28,75.0,0.0
94,5,24,169.0,169,170,158.0,0.0
94,72,16,16.0,16,15,32.0,0.0
94,26,11,27.0,27,25,18.0,0.0
94,38,11,46.0,46,54,50.0,0.0
94,62,12,44.0,44,42,38.0,0.0
94,48,2,107.0,107,101,111.0,0.0
94,14,22,119.0,119,137,120.0,0.0
94,110,5,40.0,40,71,49.0,0.0
94,86,17,0.0,0,1,0.0,0.0
94,88,26,80.0,80,94,90.0,0.0
94,44,29,7.0,7,8,7.0,0.0
94,11,14,105.0,105,126,118.0,0.0
94,85,5,51.0,51,43,45.0,0.0
94,58,14,121.0,121,100,88.0,0.0
94,46,17,1.0,1,1,0.0,0.0
95,91,9,173.0,173,208,218.0,0.0
95,62,14,115.0,115,105,89.0,0.0
95,86,12,36.0,36,29,30.0,0.0
95,101,30,40.0,40,44,37.0,0.0
95,53,2,113.0,113,103,107.0,0.0
95,6,3,55.0,55,67,74.0,0.0
95,20,0,61.0,61,68,47.0,0.0
95,32,29,0.0,0,0,2.0,0.0
95,37,12,19.0,19,28,23.0,0.0
95,68,12,25.0,25,22,32.0,0.0
95,111,12,20.0,20,32,23.0,0.0
95,108,31,1.0,1,1,0.0,0.0
95,85,19,57.0,57,72,28.0,0.0
95,55,29,6.0,6,7,6.0,0.0
95,99,30,40.0,40,37,40.0,0.0
95,75,0,17.0,17,20,13.0,0.0
95,0,17,0.0,0,1,0.0,0.0
95,83,29,2.0,2,2,1.0,0.0
95,63,27,71.0,71,77,67.0,0.0
95,8,2,93.0,93,113,106.0,0.0
95,60,18,122.0,122,148,149.0,0.0
95,109,19,48.0,48,37,45.0,0.0
95,92,4,47.0,47,47,47.0,0.0
95,59,27,78.0,78,85,64.0,0.0
95,87,21,123.0,123,120,109.0,0.0
95,70,31,1.0,1,0,0.0,0.0
95,46,30,71.0,71,80,75.0,0.0
95,61,24,110.0,110,96,106.0,0.0
95,79,5,12.0,12,16,12.0,0.0
95,100,17,0.0,0,1,0.0,0.0
96,116,6,86.0,86,131,111.0,0.0
96,4,15,102.0,102,129,123.0,0.0
96,5,1,125.0,125,126,121.0,0.0
96,31,15,13.0,13,12,14.0,0.0
96,54,9,344.0,344,323,307.0,0.0
96,98,22,101.0,101,92,91.0,0.0
96,83,13,35.0,35,40,53.0,0.0
96,11,17,0.0,0,1,0.0,0.0
96,117,12,19.0,19,20,19.0,0.0
96,48,21,209.0,209,187,194.0,0.0
96,60,22,108.0,108,125,111.0,0.0
96,76,13,26.0,26,31,26.0,0.0
96,26,18,37.0,37,38,41.0,0.0
96,14,15,80.0,80,103,82.0,0.0
96,34,2,15.0,15,22,38.0,0.0
96,2,11,83.0,83,90,108.0,0.0
96,22,9,210.0,210,200,214.0,0.0
96,109,18,95.0,95,74,94.0,0.0
96,77,8,21.0,21,31,24.0,0.0
96,6,22,156.0,156,158,162.0,0.0
96,8,19,101.0,101,78,82.0,0.0
96,104,15,49.0,49,57,55.0,0.0
96,32,4,10.0,10,8,6.0,0.0
96,18,10,165.0,165,176,153.0,0.0
96,56,17,0.0,0,1,0.0,0.0
96,20,30,46.0,46,49,48.0,0.0
96,27,6,50.0,50,38,44.0,0.0
96,30,22,21.0,21,14,17.0,0.0
96,82,12,16.0,16,11,7.0,0.0
96,28,8,22.0,22,23,29.0,0.0
97,31,8,14.0,14,14,20.0,0.0
97,20,8,122.0,122,120,161.0,0.0
97,23,12,20.0,20,18,27.0,0.0
97,45,5,118.0,118,134,135.0,0.0
97,8,18,202.0,202,189,206.0,0.0
97,12,2,92.0,92,84,81.0,0.0
97,36,5,40.0,40,48,59.0,0.0
97,53,29,6.0,6,6,5.0,0.0
97,54,25,88.0,88,71,61.0,0.0
97,65,5,81.0,81,98,85.0,0.0
97,32,4,10.0,10,8,6.0,0.0
97,67,10,171.0,171,158,170.0,0.0
97,19,29,7.0,7,7,8.0,0.0
97,14,27,73.0,73,74,71.0,0.0
97,47,17,0.0,0,1,0.0,0.0
97,50,26,140.0,140,119,138.0,0.0
97,15,11,77.0,77,61,71.0,0.0
97,117,17,0.0,0,0,0.0,0.0
97,6,8,233.0,233,225,240.0,0.0
97,52,24,190.0,190,149,160.0,0.0
97,71,3,35.0,35,56,18.0,0.0
97,3,16,137.0,137,118,106.0,0.0
97,72,11,27.0,27,25,27.0,0.0
97,34,25,15.0,15,18,17.0,0.0
97,84,18,83.0,83,82,58.0,0.0
97,73,15,26.0,26,28,26.0,0.0
97,93,25,46.0,46,52,39.0,0.0
97,40,3,28.0,28,41,51.0,0.0
97,30,22,21.0,21,14,17.0,0.0
97,2,4,89.0,89,91,106.0,0.0
98,17,28,22.0,26,14,15.0,0.183470393263671
98,62,7,177.0,223,187,174.0,0.2570937291564267
98,42,30,72.0,89,78,71.0,0.2367346730267676
98,28,21,31.0,38,29,30.0,0.2145623821717435
98,26,29,3.0,4,1,1.0,0.2123828021939836
98,9,21,159.0,179,160,165.0,0.127916462052924
98,54,3,84.0,108,64,61.0,0.2851011482475568
98,44,24,174.0,196,144,141.0,0.1283665019356127
98,68,11,58.0,59,42,54.0,0.0112547286851055
98,84,23,34.0,46,32,16.0,0.3644016896592649
98,114,15,38.0,46,51,46.0,0.2172428592395951
98,20,13,153.0,157,120,119.0,0.0284764299620713
98,22,26,117.0,136,118,91.0,0.1654883899584057
98,81,15,11.0,12,17,18.0,0.1339221502064993
98,79,1,19.0,24,13,15.0,0.2831330583681044
98,29,11,14.0,15,9,17.0,0.0491244551841902
98,70,23,30.0,34,38,46.0,0.1213794517674935
98,11,5,91.0,101,110,122.0,0.112071148222076
98,36,30,36.0,39,30,34.0,0.0758011299406573
98,90,26,91.0,110,90,88.0,0.2121379575964544
98,64,4,65.0,84,70,67.0,0.290710173941757
98,97,27,80.0,104,61,59.0,0.3050775501778334
98,48,0,67.0,92,74,70.0,0.3775966008421848
98,7,5,133.0,140,119,121.0,0.0519292993077794
98,80,11,17.0,19,11,9.0,0.0946784686212718
98,45,29,10.0,9,8,8.0,-0.0507175416181825
98,27,28,5.0,6,3,-0.0,0.1121874211055877
98,59,13,143.0,143,152,111.0,0.000756134051731
98,75,29,3.0,4,1,1.0,0.1753542029178114
98,72,26,48.0,58,37,40.0,0.2133277723391091
99,102,27,67.0,67,53,56.0,0.0
99,48,7,242.0,242,229,241.0,0.0
99,107,27,59.0,59,44,52.0,0.0
99,26,29,3.0,3,1,1.0,0.0
99,23,30,24.0,24,29,36.0,0.0
99,24,8,100.0,100,85,95.0,0.0
99,6,11,76.0,76,82,93.0,0.0
99,43,1,90.0,90,109,116.0,0.0
99,103,14,70.0,70,69,67.0,0.0
99,109,6,117.0,117,133,139.0,0.0
99,118,11,55.0,55,45,34.0,0.0
99,83,10,37.0,37,42,71.0,0.0
99,8,22,170.0,170,152,161.0,0.0
99,13,25,47.0,47,48,58.0,0.0
99,100,0,36.0,36,38,41.0,0.0
99,77,18,24.0,24,16,24.0,0.0
99,70,8,122.0,122,95,165.0,0.0
99,79,6,19.0,19,26,36.0,0.0
99,5,30,77.0,77,93,81.0,0.0
99,46,22,163.0,163,163,165.0,0.0
99,19,27,82.0,82,99,64.0,0.0
99,21,11,50.0,50,45,65.0,0.0
99,45,3,69.0,69,55,74.0,0.0
99,59,20,238.0,238,255,235.0,0.0
99,53,4,91.0,91,87,94.0,0.0
99,112,31,0.0,0,0,0.0,0.0
99,38,4,58.0,58,42,51.0,0.0
99,37,17,0.0,0,1,0.0,0.0
99,41,20,282.0,282,311,297.0,0.0
99,54,29,7.0,7,7,7.0,0.0
100,47,31,0.0,0,1,0.0,0.0
100,0,29,5.0,5,6,9.0,0.0
100,38,27,93.0,93,80,58.0,0.0
100,88,15,71.0,71,65,71.0,0.0
100,35,19,58.0,58,61,43.0,0.0
100,108,8,122.0,122,116,125.0,0.0
100,86,26,61.0,61,80,77.0,0.0
100,1,26,142.0,142,137,140.0,0.0
100,43,9,356.0,356,365,344.0,0.0
100,79,18,25.0,25,14,23.0,0.0
100,7,31,0.0,0,1,0.0,0.0
100,44,30,72.0,72,66,70.0,0.0
100,21,17,0.0,0,0,0.0,0.0
100,52,7,238.0,238,239,254.0,0.0
100,10,24,120.0,120,108,128.0,0.0
100,93,19,39.0,39,55,50.0,0.0
100,85,3,17.0,17,18,22.0,0.0
100,55,9,296.0,296,284,303.0,0.0
100,70,28,25.0,25,16,12.0,0.0
100,116,15,38.0,38,51,40.0,0.0
100,18,16,60.0,60,72,69.0,0.0
100,84,23,34.0,34,32,16.0,0.0
100,58,7,146.0,146,161,181.0,0.0
100,60,21,114.0,114,134,140.0,0.0
100,68,3,65.0,65,50,41.0,0.0
100,103,27,70.0,70,45,49.0,0.0
100,82,7,20.0,20,23,37.0,0.0
100,40,30,100.0,100,78,57.0,0.0
100,112,8,109.0,109,96,98.0,0.0
100,119,5,6.0,6,41,-4.0,0.0
